Hteam,Ateam,Month,1,N,2,Result,TeamH,TeamA
Burnley,Sunderland,9,2.55,3.2,3.12,D,8.0,28.0
Burnley,Sunderland,9,2.61,3.36,3.2,D,8.0,28.0
Burnley,Sunderland,9,2.5,3.2,2.96,D,8.0,28.0
Newcastle,Hull,9,2.2,3.3,3.75,D,21.0,15.0
Newcastle,Hull,9,2.25,3.25,3.5,D,21.0,15.0
Newcastle,Hull,9,2.15,3.3,3.2,D,21.0,15.0
Newcastle,Hull,9,2.2,3.2,3.4,D,21.0,15.0
Newcastle,Hull,9,2.2,3.3,3.75,D,21.0,15.0
Newcastle,Hull,9,2.27,3.4,3.86,D,21.0,15.0
Newcastle,Hull,9,2.14,3.29,3.59,D,21.0,15.0
QPR,Stoke,9,2.8,3.25,2.8,D,24.0,27.0
QPR,Stoke,9,2.8,3.1,2.8,D,24.0,27.0
QPR,Stoke,9,2.6,3.1,2.7,D,24.0,27.0
QPR,Stoke,9,2.7,3.0,2.8,D,24.0,27.0
QPR,Stoke,9,2.88,3.1,2.8,D,24.0,27.0
QPR,Stoke,9,2.88,3.25,2.88,D,24.0,27.0
QPR,Stoke,9,2.74,3.11,2.76,D,24.0,27.0
Swansea,Southampton,9,2.5,3.3,3.1,A,29.0,26.0
Swansea,Southampton,9,2.6,3.25,2.9,A,29.0,26.0
Swansea,Southampton,9,2.4,3.3,2.75,A,29.0,26.0
Swansea,Southampton,9,2.5,3.25,2.8,A,29.0,26.0
Swansea,Southampton,9,2.5,3.3,3.1,A,29.0,26.0
Swansea,Southampton,9,2.61,3.4,3.18,A,29.0,26.0
Swansea,Southampton,9,2.45,3.29,2.97,A,29.0,26.0
West Ham,Liverpool,9,4.5,3.8,1.85,H,33.0,17.0
West Ham,Liverpool,9,4.25,3.8,1.85,H,33.0,17.0
West Ham,Liverpool,9,4.3,3.6,1.75,H,33.0,17.0
West Ham,Liverpool,9,4.5,3.3,1.85,H,33.0,17.0
West Ham,Liverpool,9,4.4,3.9,1.85,H,33.0,17.0
West Ham,Liverpool,9,4.7,4.0,1.86,H,33.0,17.0
West Ham,Liverpool,9,4.38,3.78,1.8,H,33.0,17.0
Everton,Crystal Palace,9,1.4,5.0,9.0,A,12.0,11.0
Everton,Crystal Palace,9,1.42,4.1,8.25,A,12.0,11.0
Everton,Crystal Palace,9,1.45,4.0,7.0,A,12.0,11.0
Everton,Crystal Palace,9,1.4,4.5,8.0,A,12.0,11.0
Everton,Crystal Palace,9,1.4,5.0,9.5,A,12.0,11.0
Everton,Crystal Palace,9,1.45,5.2,9.52,A,12.0,11.0
Everton,Crystal Palace,9,1.39,4.68,8.48,A,12.0,11.0
Leicester,Man United,9,5.5,4.2,1.67,H,16.0,19.0
Leicester,Man United,9,4.75,3.8,1.67,H,16.0,19.0
Leicester,Man United,9,5.6,3.9,1.55,H,16.0,19.0
Leicester,Man United,9,5.5,3.5,1.67,H,16.0,19.0
Leicester,Man United,9,5.75,4.0,1.67,H,16.0,19.0
Leicester,Man United,9,6.0,4.33,1.67,H,16.0,19.0
Leicester,Man United,9,5.39,3.98,1.64,H,16.0,19.0
Man City,Chelsea,9,2.38,3.5,3.1,D,18.0,10.0
Man City,Chelsea,9,2.4,3.4,3.0,D,18.0,10.0
Man City,Chelsea,9,2.4,3.3,2.75,D,18.0,10.0
Man City,Chelsea,9,2.4,3.1,3.1,D,18.0,10.0
Man City,Chelsea,9,2.5,3.5,3.1,D,18.0,10.0
Man City,Chelsea,9,2.46,3.55,3.16,D,18.0,10.0
Man City,Chelsea,9,2.37,3.39,2.99,D,18.0,10.0
Tottenham,West Brom,9,1.53,4.33,7.0,A,30.0,32.0
Tottenham,West Brom,9,1.53,4.0,6.0,A,30.0,32.0
Tottenham,West Brom,9,1.5,4.0,6.1,A,30.0,32.0
Tottenham,West Brom,9,1.53,3.75,7.0,A,30.0,32.0
Tottenham,West Brom,9,1.53,4.33,7.0,A,30.0,32.0
Tottenham,West Brom,9,1.54,4.6,7.4,A,30.0,32.0
Tottenham,West Brom,9,1.5,4.2,6.84,A,30.0,32.0
Arsenal,Tottenham,9,1.75,3.9,5.0,D,0.0,30.0
Arsenal,Tottenham,9,1.8,3.6,4.75,D,0.0,30.0
Arsenal,Tottenham,9,1.8,3.5,4.2,D,0.0,30.0
Arsenal,Tottenham,9,1.8,3.5,4.5,D,0.0,30.0
Arsenal,Tottenham,9,1.8,3.9,4.8,D,0.0,30.0
Arsenal,Tottenham,9,1.81,4.0,5.1,D,0.0,30.0
Arsenal,Tottenham,9,1.77,3.72,4.65,D,0.0,30.0
Chelsea,Aston Villa,9,1.22,7.0,16.0,H,10.0,1.0
Chelsea,Aston Villa,9,1.25,5.5,11.0,H,10.0,1.0
Chelsea,Aston Villa,9,1.25,5.5,10.3,H,10.0,1.0
Chelsea,Aston Villa,9,1.25,5.5,12.0,H,10.0,1.0
Chelsea,Aston Villa,9,1.22,7.0,17.0,H,10.0,1.0
Chelsea,Aston Villa,9,1.26,7.2,17.0,H,10.0,1.0
Chelsea,Aston Villa,9,1.21,6.5,14.22,H,10.0,1.0
Crystal Palace,Leicester,9,2.63,3.4,2.88,H,11.0,16.0
Crystal Palace,Leicester,9,2.65,3.1,2.7,H,11.0,16.0
Crystal Palace,Leicester,9,2.5,3.2,2.75,H,11.0,16.0
Crystal Palace,Leicester,9,2.7,3.1,2.7,H,11.0,16.0
Crystal Palace,Leicester,9,2.6,3.4,2.9,H,11.0,16.0
Crystal Palace,Leicester,9,2.72,3.4,2.94,H,11.0,16.0
Crystal Palace,Leicester,9,2.6,3.27,2.79,H,11.0,16.0
Hull,Man City,9,6.5,4.2,1.57,A,15.0,18.0
Hull,Man City,9,5.75,3.8,1.57,A,15.0,18.0
Hull,Man City,9,5.5,3.8,1.57,A,15.0,18.0
Hull,Man City,9,6.5,3.6,1.57,A,15.0,18.0
Hull,Man City,9,6.5,4.2,1.57,A,15.0,18.0
Hull,Man City,9,7.0,4.33,1.61,A,15.0,18.0
Hull,Man City,9,6.34,4.03,1.55,A,15.0,18.0
Liverpool,Everton,9,1.91,3.75,4.33,D,17.0,12.0
Liverpool,Everton,9,1.95,3.6,4.0,D,17.0,12.0
Liverpool,Everton,9,1.8,3.5,4.2,D,17.0,12.0
Liverpool,Everton,9,1.91,3.4,4.0,D,17.0,12.0
Liverpool,Everton,9,1.92,3.8,4.1,D,17.0,12.0
Liverpool,Everton,9,2.01,3.8,4.33,D,17.0,12.0
Liverpool,Everton,9,1.91,3.63,4.0,D,17.0,12.0
Man United,West Ham,9,1.4,5.5,8.0,H,19.0,33.0
Man United,West Ham,9,1.4,4.6,7.25,H,19.0,33.0
Man United,West Ham,9,1.35,4.8,7.6,H,19.0,33.0
Man United,West Ham,9,1.4,4.5,8.0,H,19.0,33.0
Man United,West Ham,9,1.4,5.4,8.0,H,19.0,33.0
Man United,West Ham,9,1.43,5.5,9.5,H,19.0,33.0
Man United,West Ham,9,1.38,5.08,7.84,H,19.0,33.0
Southampton,QPR,9,1.44,4.6,8.5,H,26.0,24.0
Southampton,QPR,9,1.45,4.2,7.0,H,26.0,24.0
Southampton,QPR,9,1.5,4.0,6.1,H,26.0,24.0
Southampton,QPR,9,1.44,4.0,8.0,H,26.0,24.0
Southampton,QPR,9,1.45,4.6,8.5,H,26.0,24.0
Southampton,QPR,9,1.51,4.8,8.9,H,26.0,24.0
Southampton,QPR,9,1.44,4.42,7.77,H,26.0,24.0
Sunderland,Swansea,9,2.9,3.3,2.63,D,28.0,29.0
Sunderland,Swansea,9,2.8,3.2,2.7,D,28.0,29.0
Sunderland,Swansea,9,2.6,3.1,2.7,D,28.0,29.0
Sunderland,Swansea,9,2.7,3.1,2.7,D,28.0,29.0
Sunderland,Swansea,9,3.0,3.1,2.7,D,28.0,29.0
Sunderland,Swansea,9,3.0,3.3,2.77,D,28.0,29.0
Sunderland,Swansea,9,2.79,3.21,2.62,D,28.0,29.0
West Brom,Burnley,9,2.0,3.5,4.2,H,32.0,8.0
West Brom,Burnley,9,2.0,3.4,4.0,H,32.0,8.0
West Brom,Burnley,9,1.9,3.45,3.8,H,32.0,8.0
West Brom,Burnley,9,2.0,3.2,4.0,H,32.0,8.0
West Brom,Burnley,9,2.0,3.4,4.33,H,32.0,8.0
West Brom,Burnley,9,2.04,3.5,4.35,H,32.0,8.0
West Brom,Burnley,9,1.98,3.37,4.02,H,32.0,8.0
Stoke,Newcastle,9,2.15,3.4,3.8,H,27.0,21.0
Stoke,Newcastle,9,2.15,3.3,3.7,H,27.0,21.0
Stoke,Newcastle,9,2.1,3.2,3.4,H,27.0,21.0
Stoke,Newcastle,9,2.15,3.2,3.5,H,27.0,21.0
Stoke,Newcastle,9,2.15,3.3,3.9,H,27.0,21.0
Stoke,Newcastle,9,2.16,3.45,3.9,H,27.0,21.0
Stoke,Newcastle,9,2.1,3.32,3.64,H,27.0,21.0
Aston Villa,Man City,4,7.5,4.5,1.5,A,1.0,18.0
Aston Villa,Man City,4,6.75,4.2,1.53,A,1.0,18.0
Aston Villa,Man City,4,5.6,3.9,1.55,A,1.0,18.0
Aston Villa,Man City,4,7.0,3.75,1.53,A,1.0,18.0
Aston Villa,Man City,4,8.0,4.5,1.5,A,1.0,18.0
Aston Villa,Man City,4,8.05,4.57,1.55,A,1.0,18.0
Aston Villa,Man City,4,7.25,4.2,1.48,A,1.0,18.0
Hull,Crystal Palace,4,2.1,3.5,3.8,H,15.0,11.0
Hull,Crystal Palace,4,2.1,3.2,3.6,H,15.0,11.0
Hull,Crystal Palace,4,2.2,3.3,3.1,H,15.0,11.0
Hull,Crystal Palace,4,2.1,3.1,3.8,H,15.0,11.0
Hull,Crystal Palace,4,2.1,3.4,3.9,H,15.0,11.0
Hull,Crystal Palace,4,2.2,3.52,4.0,H,15.0,11.0
Hull,Crystal Palace,4,2.07,3.34,3.72,H,15.0,11.0
Leicester,Burnley,4,1.8,3.75,5.0,D,16.0,8.0
Leicester,Burnley,4,1.8,3.4,4.5,D,16.0,8.0
Leicester,Burnley,4,1.75,3.5,4.5,D,16.0,8.0
Leicester,Burnley,4,1.8,3.25,5.0,D,16.0,8.0
Leicester,Burnley,4,1.8,3.7,5.0,D,16.0,8.0
Leicester,Burnley,4,1.82,3.75,5.19,D,16.0,8.0
Leicester,Burnley,4,1.78,3.57,4.8,D,16.0,8.0
Liverpool,West Brom,4,1.44,5.0,7.5,H,17.0,32.0
Liverpool,West Brom,4,1.44,4.33,7.0,H,17.0,32.0
Liverpool,West Brom,4,1.45,4.0,7.0,H,17.0,32.0
Liverpool,West Brom,4,1.44,4.33,7.0,H,17.0,32.0
Liverpool,West Brom,4,1.45,4.8,8.0,H,17.0,32.0
Liverpool,West Brom,4,1.46,5.0,8.2,H,17.0,32.0
Liverpool,West Brom,4,1.43,4.63,7.36,H,17.0,32.0
Sunderland,Stoke,4,2.55,3.25,3.1,H,28.0,27.0
Sunderland,Stoke,4,2.6,3.0,2.85,H,28.0,27.0
Sunderland,Stoke,4,2.4,3.15,2.9,H,28.0,27.0
Sunderland,Stoke,4,2.6,3.0,2.9,H,28.0,27.0
Sunderland,Stoke,4,2.55,3.12,3.2,H,28.0,27.0
Sunderland,Stoke,4,2.6,3.3,3.2,H,28.0,27.0
Sunderland,Stoke,4,2.5,3.17,2.97,H,28.0,27.0
Swansea,Newcastle,4,1.91,3.7,4.33,D,29.0,21.0
Swansea,Newcastle,4,1.91,3.4,4.0,D,29.0,21.0
Swansea,Newcastle,4,1.75,3.5,4.5,D,29.0,21.0
Swansea,Newcastle,4,1.91,3.3,4.2,D,29.0,21.0
Swansea,Newcastle,4,1.92,3.6,4.4,D,29.0,21.0
Swansea,Newcastle,4,1.93,3.75,4.7,D,29.0,21.0
Swansea,Newcastle,4,1.87,3.52,4.31,D,29.0,21.0
Chelsea,Arsenal,5,1.67,4.2,5.25,H,10.0,0.0
Chelsea,Arsenal,5,1.72,3.75,5.25,H,10.0,0.0
Chelsea,Arsenal,5,1.67,3.6,5.0,H,10.0,0.0
Chelsea,Arsenal,5,1.67,3.6,5.5,H,10.0,0.0
Chelsea,Arsenal,5,1.67,4.1,5.5,H,10.0,0.0
Chelsea,Arsenal,5,1.7,4.2,6.0,H,10.0,0.0
Chelsea,Arsenal,5,1.66,3.83,5.4,H,10.0,0.0
Man United,Everton,5,1.67,4.2,5.25,H,19.0,12.0
Man United,Everton,5,1.67,4.0,5.25,H,19.0,12.0
Man United,Everton,5,1.7,3.6,4.7,H,19.0,12.0
Man United,Everton,5,1.67,3.6,5.5,H,19.0,12.0
Man United,Everton,5,1.67,4.2,5.4,H,19.0,12.0
Man United,Everton,5,1.7,4.3,5.8,H,19.0,12.0
Man United,Everton,5,1.65,3.9,5.26,H,19.0,12.0
Tottenham,Southampton,5,2.2,3.5,3.5,H,30.0,26.0
Tottenham,Southampton,5,2.2,3.5,3.3,H,30.0,26.0
Tottenham,Southampton,5,2.1,3.3,3.3,H,30.0,26.0
Tottenham,Southampton,5,2.25,3.1,3.4,H,30.0,26.0
Tottenham,Southampton,5,2.2,3.5,3.5,H,30.0,26.0
Tottenham,Southampton,5,2.25,3.55,3.71,H,30.0,26.0
Tottenham,Southampton,5,2.15,3.36,3.47,H,30.0,26.0
West Ham,QPR,5,1.91,3.6,4.5,H,33.0,24.0
West Ham,QPR,5,1.95,3.4,4.25,H,33.0,24.0
West Ham,QPR,5,1.9,3.45,3.8,H,33.0,24.0
West Ham,QPR,5,1.95,3.3,4.0,H,33.0,24.0
West Ham,QPR,5,1.95,3.5,4.4,H,33.0,24.0
West Ham,QPR,5,1.95,3.61,4.56,H,33.0,24.0
West Ham,QPR,5,1.9,3.48,4.23,H,33.0,24.0
Arsenal,Hull,10,1.4,5.0,9.0,D,0.0,15.0
Arsenal,Hull,10,1.44,4.33,7.0,D,0.0,15.0
Arsenal,Hull,10,1.35,4.8,7.6,D,0.0,15.0
Arsenal,Hull,10,1.44,4.0,8.0,D,0.0,15.0
Arsenal,Hull,10,1.4,5.0,8.5,D,0.0,15.0
Arsenal,Hull,10,1.45,5.0,9.2,D,0.0,15.0
Arsenal,Hull,10,1.41,4.67,8.03,D,0.0,15.0
Burnley,West Ham,10,2.8,3.4,2.7,A,8.0,33.0
Burnley,West Ham,10,2.8,3.2,2.7,A,8.0,33.0
Burnley,West Ham,10,2.6,3.2,2.6,A,8.0,33.0
Burnley,West Ham,10,2.8,3.0,2.7,A,8.0,33.0
Burnley,West Ham,10,2.88,3.3,2.7,A,8.0,33.0
Burnley,West Ham,10,2.88,3.45,2.75,A,8.0,33.0
Burnley,West Ham,10,2.75,3.29,2.63,A,8.0,33.0
Crystal Palace,Chelsea,10,8.5,4.75,1.44,A,11.0,10.0
Crystal Palace,Chelsea,10,7.0,4.25,1.44,A,11.0,10.0
Crystal Palace,Chelsea,10,7.3,4.4,1.4,A,11.0,10.0
Crystal Palace,Chelsea,10,8.0,4.0,1.44,A,11.0,10.0
Crystal Palace,Chelsea,10,8.5,4.6,1.45,A,11.0,10.0
Crystal Palace,Chelsea,10,8.9,4.9,1.46,A,11.0,10.0
Crystal Palace,Chelsea,10,7.96,4.51,1.43,A,11.0,10.0
Everton,Aston Villa,10,1.6,4.0,6.5,H,12.0,1.0
Everton,Aston Villa,10,1.62,3.7,5.5,H,12.0,1.0
Everton,Aston Villa,10,1.65,3.6,5.1,H,12.0,1.0
Everton,Aston Villa,10,1.62,3.6,6.0,H,12.0,1.0
Everton,Aston Villa,10,1.62,4.0,6.5,H,12.0,1.0
Everton,Aston Villa,10,1.65,4.29,6.76,H,12.0,1.0
Everton,Aston Villa,10,1.58,3.96,6.2,H,12.0,1.0
Man City,Tottenham,10,1.45,4.75,8.0,H,18.0,30.0
Man City,Tottenham,10,1.5,4.33,7.0,H,18.0,30.0
Man City,Tottenham,10,1.45,4.0,7.0,H,18.0,30.0
Man City,Tottenham,10,1.5,4.0,7.0,H,18.0,30.0
Man City,Tottenham,10,1.5,4.6,7.0,H,18.0,30.0
Man City,Tottenham,10,1.5,4.8,8.2,H,18.0,30.0
Man City,Tottenham,10,1.46,4.49,7.29,H,18.0,30.0
Newcastle,Leicester,10,2.25,3.6,3.3,H,21.0,16.0
Newcastle,Leicester,10,2.2,3.3,3.25,H,21.0,16.0
Newcastle,Leicester,10,2.1,3.3,3.3,H,21.0,16.0
Newcastle,Leicester,10,2.2,3.1,3.5,H,21.0,16.0
Newcastle,Leicester,10,2.25,3.6,3.3,H,21.0,16.0
Newcastle,Leicester,10,2.28,3.65,3.5,H,21.0,16.0
Newcastle,Leicester,10,2.19,3.45,3.31,H,21.0,16.0
Southampton,Sunderland,10,1.57,4.0,7.0,H,26.0,28.0
Southampton,Sunderland,10,1.62,3.75,5.25,H,26.0,28.0
Southampton,Sunderland,10,1.65,3.6,5.1,H,26.0,28.0
Southampton,Sunderland,10,1.62,3.4,6.5,H,26.0,28.0
Southampton,Sunderland,10,1.62,4.0,6.5,H,26.0,28.0
Southampton,Sunderland,10,1.65,4.15,7.2,H,26.0,28.0
Southampton,Sunderland,10,1.57,3.88,6.56,H,26.0,28.0
QPR,Liverpool,10,6.0,4.2,1.6,A,24.0,17.0
QPR,Liverpool,10,5.75,4.0,1.62,A,24.0,17.0
QPR,Liverpool,10,5.1,3.6,1.65,A,24.0,17.0
QPR,Liverpool,10,6.0,3.6,1.62,A,24.0,17.0
QPR,Liverpool,10,6.25,4.2,1.6,A,24.0,17.0
QPR,Liverpool,10,6.5,4.35,1.65,A,24.0,17.0
QPR,Liverpool,10,5.98,4.03,1.58,A,24.0,17.0
Stoke,Swansea,10,2.5,3.3,3.1,H,27.0,29.0
Stoke,Swansea,10,2.5,3.25,3.0,H,27.0,29.0
Stoke,Swansea,10,2.4,3.2,2.85,H,27.0,29.0
Stoke,Swansea,10,2.5,3.0,3.0,H,27.0,29.0
Stoke,Swansea,10,2.55,3.3,3.0,H,27.0,29.0
Stoke,Swansea,10,2.55,3.35,3.15,H,27.0,29.0
Stoke,Swansea,10,2.46,3.24,2.99,H,27.0,29.0
West Brom,Man United,10,5.0,4.0,1.75,D,32.0,19.0
West Brom,Man United,10,4.5,4.1,1.75,D,32.0,19.0
West Brom,Man United,10,4.7,3.6,1.7,D,32.0,19.0
West Brom,Man United,10,5.0,3.4,1.75,D,32.0,19.0
West Brom,Man United,10,5.0,3.9,1.75,D,32.0,19.0
West Brom,Man United,10,5.2,4.1,1.78,D,32.0,19.0
West Brom,Man United,10,4.83,3.83,1.73,D,32.0,19.0
Liverpool,Hull,10,1.44,4.75,8.0,D,17.0,15.0
Liverpool,Hull,10,1.45,4.25,7.0,D,17.0,15.0
Liverpool,Hull,10,1.4,4.6,6.8,D,17.0,15.0
Liverpool,Hull,10,1.4,4.5,7.0,D,17.0,15.0
Liverpool,Hull,10,1.45,4.75,8.0,D,17.0,15.0
Liverpool,Hull,10,1.47,5.0,9.0,D,17.0,15.0
Liverpool,Hull,10,1.43,4.55,7.75,D,17.0,15.0
Southampton,Stoke,10,1.65,4.0,6.0,H,26.0,27.0
Southampton,Stoke,10,1.65,3.75,6.0,H,26.0,27.0
Southampton,Stoke,10,1.6,3.8,5.2,H,26.0,27.0
Southampton,Stoke,10,1.6,3.6,5.5,H,26.0,27.0
Southampton,Stoke,10,1.62,4.0,6.5,H,26.0,27.0
Southampton,Stoke,10,1.65,4.18,6.5,H,26.0,27.0
Southampton,Stoke,10,1.6,3.88,5.99,H,26.0,27.0
Sunderland,Arsenal,10,5.5,3.8,1.73,A,28.0,0.0
Sunderland,Arsenal,10,5.25,3.7,1.72,A,28.0,0.0
Sunderland,Arsenal,10,4.9,3.7,1.65,A,28.0,0.0
Sunderland,Arsenal,10,4.8,3.75,1.65,A,28.0,0.0
Sunderland,Arsenal,10,5.4,3.8,1.73,A,28.0,0.0
Sunderland,Arsenal,10,5.5,3.95,1.79,A,28.0,0.0
Sunderland,Arsenal,10,5.05,3.7,1.72,A,28.0,0.0
Swansea,Leicester,10,1.95,3.7,4.2,H,29.0,16.0
Swansea,Leicester,10,1.95,3.6,4.0,H,29.0,16.0
Swansea,Leicester,10,1.85,3.45,4.0,H,29.0,16.0
Swansea,Leicester,10,1.95,3.5,3.6,H,29.0,16.0
Swansea,Leicester,10,1.91,3.7,4.33,H,29.0,16.0
Swansea,Leicester,10,1.95,3.75,4.4,H,29.0,16.0
Swansea,Leicester,10,1.9,3.53,4.13,H,29.0,16.0
West Brom,Crystal Palace,10,1.91,3.6,4.5,D,32.0,11.0
West Brom,Crystal Palace,10,1.91,3.4,4.0,D,32.0,11.0
West Brom,Crystal Palace,10,1.9,3.45,3.8,D,32.0,11.0
West Brom,Crystal Palace,10,1.85,3.3,4.2,D,32.0,11.0
West Brom,Crystal Palace,10,1.87,3.6,4.75,D,32.0,11.0
West Brom,Crystal Palace,10,1.94,3.65,4.75,D,32.0,11.0
West Brom,Crystal Palace,10,1.88,3.46,4.37,D,32.0,11.0
West Ham,Man City,10,6.5,4.5,1.55,H,33.0,18.0
West Ham,Man City,10,6.0,4.2,1.57,H,33.0,18.0
West Ham,Man City,10,5.6,3.9,1.55,H,33.0,18.0
West Ham,Man City,10,5.5,4.0,1.55,H,33.0,18.0
West Ham,Man City,10,6.5,4.5,1.53,H,33.0,18.0
West Ham,Man City,10,6.7,4.75,1.57,H,33.0,18.0
West Ham,Man City,10,6.07,4.34,1.53,H,33.0,18.0
Burnley,Everton,10,4.75,3.75,1.83,A,8.0,12.0
Burnley,Everton,10,4.6,3.6,1.85,A,8.0,12.0
Burnley,Everton,10,4.2,3.5,1.8,A,8.0,12.0
Burnley,Everton,10,4.33,3.6,1.75,A,8.0,12.0
Burnley,Everton,10,4.6,3.75,1.85,A,8.0,12.0
Burnley,Everton,10,4.8,3.81,1.88,A,8.0,12.0
Burnley,Everton,10,4.46,3.56,1.83,A,8.0,12.0
Man United,Chelsea,10,2.88,3.6,2.5,D,19.0,10.0
Man United,Chelsea,10,2.75,3.5,2.55,D,19.0,10.0
Man United,Chelsea,10,2.6,3.2,2.6,D,19.0,10.0
Man United,Chelsea,10,2.88,3.3,2.4,D,19.0,10.0
Man United,Chelsea,10,2.9,3.5,2.5,D,19.0,10.0
Man United,Chelsea,10,3.0,3.6,2.6,D,19.0,10.0
Man United,Chelsea,10,2.84,3.38,2.48,D,19.0,10.0
Tottenham,Newcastle,10,1.75,3.9,5.0,A,30.0,21.0
Tottenham,Newcastle,10,1.8,3.75,4.6,A,30.0,21.0
Tottenham,Newcastle,10,1.7,3.6,4.7,A,30.0,21.0
Tottenham,Newcastle,10,1.7,3.75,4.4,A,30.0,21.0
Tottenham,Newcastle,10,1.75,3.9,5.0,A,30.0,21.0
Tottenham,Newcastle,10,1.8,3.95,5.2,A,30.0,21.0
Tottenham,Newcastle,10,1.74,3.74,4.78,A,30.0,21.0
QPR,Aston Villa,10,2.38,3.25,3.4,H,24.0,1.0
QPR,Aston Villa,10,2.4,3.3,3.1,H,24.0,1.0
QPR,Aston Villa,10,2.3,3.3,2.9,H,24.0,1.0
QPR,Aston Villa,10,2.3,3.1,3.1,H,24.0,1.0
QPR,Aston Villa,10,2.38,3.25,3.4,H,24.0,1.0
QPR,Aston Villa,10,2.4,3.32,3.45,H,24.0,1.0
QPR,Aston Villa,10,2.33,3.2,3.23,H,24.0,1.0
Arsenal,Burnley,1,1.25,6.5,14.0,H,0.0,8.0
Arsenal,Burnley,1,1.28,5.5,9.5,H,0.0,8.0
Arsenal,Burnley,1,1.3,5.0,9.0,H,0.0,8.0
Arsenal,Burnley,1,1.29,5.0,12.0,H,0.0,8.0
Arsenal,Burnley,1,1.29,6.0,12.0,H,0.0,8.0
Arsenal,Burnley,1,1.3,6.5,14.0,H,0.0,8.0
Arsenal,Burnley,1,1.27,5.81,11.61,H,0.0,8.0
Chelsea,QPR,1,1.17,8.5,21.0,H,10.0,24.0
Chelsea,QPR,1,1.18,6.25,15.0,H,10.0,24.0
Chelsea,QPR,1,1.17,6.5,14.0,H,10.0,24.0
Chelsea,QPR,1,1.17,6.5,19.0,H,10.0,24.0
Chelsea,QPR,1,1.18,8.0,19.0,H,10.0,24.0
Chelsea,QPR,1,1.19,8.61,21.0,H,10.0,24.0
Chelsea,QPR,1,1.17,7.6,16.97,H,10.0,24.0
Everton,Swansea,1,1.75,3.8,5.25,D,12.0,29.0
Everton,Swansea,1,1.75,3.6,4.5,D,12.0,29.0
Everton,Swansea,1,1.72,3.6,4.6,D,12.0,29.0
Everton,Swansea,1,1.75,3.25,5.5,D,12.0,29.0
Everton,Swansea,1,1.73,3.8,5.4,D,12.0,29.0
Everton,Swansea,1,1.76,3.9,5.5,D,12.0,29.0
Everton,Swansea,1,1.72,3.64,5.15,D,12.0,29.0
Hull,Southampton,1,3.8,3.6,2.05,A,15.0,26.0
Hull,Southampton,1,3.6,3.3,2.05,A,15.0,26.0
Hull,Southampton,1,3.3,3.3,2.1,A,15.0,26.0
Hull,Southampton,1,3.75,3.1,2.1,A,15.0,26.0
Hull,Southampton,1,4.1,3.6,2.0,A,15.0,26.0
Hull,Southampton,1,4.1,3.6,2.1,A,15.0,26.0
Hull,Southampton,1,3.85,3.42,2.01,A,15.0,26.0
Leicester,West Brom,1,2.3,3.5,3.3,A,16.0,32.0
Leicester,West Brom,1,2.3,3.3,3.0,A,16.0,32.0
Leicester,West Brom,1,2.2,3.3,3.1,A,16.0,32.0
Leicester,West Brom,1,2.38,3.2,3.1,A,16.0,32.0
Leicester,West Brom,1,2.38,3.5,3.2,A,16.0,32.0
Leicester,West Brom,1,2.38,3.5,3.4,A,16.0,32.0
Leicester,West Brom,1,2.27,3.37,3.2,A,16.0,32.0
Newcastle,Liverpool,1,3.8,3.75,2.0,H,21.0,17.0
Newcastle,Liverpool,1,3.75,3.5,2.05,H,21.0,17.0
Newcastle,Liverpool,1,3.6,3.3,2.0,H,21.0,17.0
Newcastle,Liverpool,1,3.8,3.2,2.05,H,21.0,17.0
Newcastle,Liverpool,1,3.8,3.6,2.05,H,21.0,17.0
Newcastle,Liverpool,1,3.85,3.75,2.08,H,21.0,17.0
Newcastle,Liverpool,1,3.72,3.54,2.01,H,21.0,17.0
Stoke,West Ham,1,2.38,3.4,3.25,D,27.0,33.0
Stoke,West Ham,1,2.4,3.2,2.95,D,27.0,33.0
Stoke,West Ham,1,2.25,3.2,3.1,D,27.0,33.0
Stoke,West Ham,1,2.4,3.1,3.1,D,27.0,33.0
Stoke,West Ham,1,2.4,3.4,3.2,D,27.0,33.0
Stoke,West Ham,1,2.45,3.5,3.25,D,27.0,33.0
Stoke,West Ham,1,2.36,3.29,3.12,D,27.0,33.0
Aston Villa,Tottenham,2,3.75,3.6,2.1,A,1.0,30.0
Aston Villa,Tottenham,2,3.6,3.5,2.1,A,1.0,30.0
Aston Villa,Tottenham,2,3.3,3.3,2.1,A,1.0,30.0
Aston Villa,Tottenham,2,3.8,3.1,2.1,A,1.0,30.0
Aston Villa,Tottenham,2,3.9,3.4,2.1,A,1.0,30.0
Aston Villa,Tottenham,2,3.9,3.6,2.1,A,1.0,30.0
Aston Villa,Tottenham,2,3.72,3.4,2.05,A,1.0,30.0
Man City,Man United,2,1.91,3.75,4.33,H,18.0,19.0
Man City,Man United,2,1.91,3.75,4.0,H,18.0,19.0
Man City,Man United,2,1.9,3.3,4.0,H,18.0,19.0
Man City,Man United,2,1.91,3.3,4.2,H,18.0,19.0
Man City,Man United,2,1.95,3.8,4.0,H,18.0,19.0
Man City,Man United,2,1.95,3.95,4.33,H,18.0,19.0
Man City,Man United,2,1.88,3.65,4.07,H,18.0,19.0
Crystal Palace,Sunderland,3,2.1,3.5,3.8,A,11.0,28.0
Crystal Palace,Sunderland,3,2.1,3.4,3.7,A,11.0,28.0
